CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.414062 1777283809.7975
MEM 4.414062 1777283809.8978
MEM 4.414062 1777283809.9984
MEM 4.414062 1777283810.0989
MEM 4.414062 1777283810.1995
MEM 4.414062 1777283810.3002
MEM 4.414062 1777283810.4007
MEM 4.414062 1777283810.5010
MEM 4.414062 1777283810.6018
MEM 4.414062 1777283810.7022
MEM 4.414062 1777283810.8025
MEM 4.414062 1777283810.9029
MEM 4.414062 1777283811.0036
MEM 4.414062 1777283811.1045
MEM 4.414062 1777283811.2050
MEM 4.414062 1777283811.3058
MEM 4.414062 1777283811.4066
MEM 4.414062 1777283811.5071
MEM 4.414062 1777283811.6077
MEM 4.414062 1777283811.7083
MEM 4.414062 1777283811.8086
MEM 4.414062 1777283811.9090
MEM 4.414062 1777283812.0097
MEM 4.414062 1777283812.1101
MEM 4.414062 1777283812.2108
MEM 4.414062 1777283812.3113
MEM 4.414062 1777283812.4117
MEM 4.414062 1777283812.5123
MEM 4.414062 1777283812.6126
MEM 4.414062 1777283812.7131
MEM 4.414062 1777283812.8135
MEM 4.414062 1777283812.9142
MEM 4.414062 1777283813.0144
MEM 4.414062 1777283813.1150
MEM 4.414062 1777283813.2153
MEM 4.414062 1777283813.3155
MEM 4.414062 1777283813.4159
MEM 4.414062 1777283813.5161
MEM 4.414062 1777283813.6165
MEM 4.414062 1777283813.7169
MEM 4.414062 1777283813.8174
MEM 4.414062 1777283813.9181
MEM 4.414062 1777283814.0185
MEM 4.414062 1777283814.1189
MEM 4.414062 1777283814.2195
MEM 4.414062 1777283814.3197
MEM 4.414062 1777283814.4203
MEM 4.414062 1777283814.5206
MEM 4.414062 1777283814.6209
MEM 4.414062 1777283814.7213
MEM 4.414062 1777283814.8221
MEM 4.414062 1777283814.9229
MEM 4.414062 1777283815.0237
MEM 4.414062 1777283815.1243
MEM 4.414062 1777283815.2250
MEM 4.414062 1777283815.3255
MEM 4.414062 1777283815.4258
MEM 4.414062 1777283815.5271
MEM 4.414062 1777283815.6278
MEM 4.414062 1777283815.7282
MEM 4.414062 1777283815.8285
MEM 4.414062 1777283815.9287
MEM 4.414062 1777283816.0294
MEM 4.414062 1777283816.1298
MEM 4.414062 1777283816.2303
MEM 4.414062 1777283816.3307
MEM 4.414062 1777283816.4312
MEM 4.414062 1777283816.5319
MEM 4.414062 1777283816.6324
MEM 4.414062 1777283816.7326
MEM 4.414062 1777283816.8333
MEM 4.414062 1777283816.9340
MEM 4.414062 1777283817.0345
MEM 4.414062 1777283817.1349
MEM 4.414062 1777283817.2353
MEM 4.414062 1777283817.3356
MEM 4.414062 1777283817.4358
MEM 4.414062 1777283817.5363
MEM 4.414062 1777283817.6367
MEM 4.414062 1777283817.7371
MEM 4.414062 1777283817.8379
MEM 4.414062 1777283817.9385
MEM 4.414062 1777283818.0393
MEM 4.414062 1777283818.1399
MEM 4.414062 1777283818.2402
MEM 4.414062 1777283818.3407
MEM 4.414062 1777283818.4411
MEM 4.414062 1777283818.5417
MEM 4.414062 1777283818.6421
MEM 4.414062 1777283818.7423
MEM 4.414062 1777283818.8431
MEM 4.414062 1777283818.9432
MEM 4.414062 1777283819.0440
MEM 4.414062 1777283819.1445
MEM 4.414062 1777283819.2451
MEM 4.414062 1777283819.3454
MEM 4.414062 1777283819.4459
MEM 4.414062 1777283819.5465
MEM 4.414062 1777283819.6468
